,vertex,moves,neighbors
1854,"[['l7', 'b4', 'b1', 'u2', 'u5', 'u8', 'u1', 'u4', 'u7'], ['d7', 'b2', 'b3', 'l4', 'l5', 'l6', 'f7', 'f8', 'f9'], ['l1', 'l2', 'l3', 'f4', 'f5', 'u6', 'r7', 'r8', 'u9'], ['f1', 'f2', 'u3', 'r2', 'r5', 'b8', 'r1', 'r4', 'b7'], ['r3', 'r6', 'b9', 'd8', 'b5', 'b6', 'd9', 'l8', 'l9'], ['d3', 'd6', 'f3', 'd2', 'd5', 'f6', 'd1', 'd4', 'r9']]","['dp', 'rp', 'up']","[['l7', 'b4', 'b1', 'u2', 'u5', 'u8', 'u1', 'u4', 'u7'], ['d7', 'b2', 'b3', 'l4', 'l5', 'l6', 'f7', 'f8', 'f9'], ['l1', 'l2', 'l3', 'f4', 'f5', 'u6', 'r7', 'r8', 'u9'], ['f1', 'f2', 'u3', 'r2', 'r5', 'b8', 'r1', 'r4', 'b7'], ['r3', 'r6', 'b9', 'd8', 'b5', 'b6', 'd9', 'l8', 'l9'], ['d3', 'd6', 'f3', 'd2', 'd5', 'f6', 'd1', 'd4', 'r9']]"
1855,"[['f1', 'u2', 'l7', 'f4', 'u5', 'b4', 'r7', 'u8', 'b1'], ['l3', 'l6', 'f9', 'l2', 'l5', 'f8', 'l1', 'l4', 'f7'], ['d3', 'f2', 'u3', 'd2', 'f5', 'u6', 'd1', 'r8', 'u9'], ['r3', 'r6', 'b9', 'r2', 'r5', 'b8', 'r1', 'r4', 'b7'], ['d7', 'b2', 'u7', 'd8', 'b5', 'u4', 'd9', 'l8', 'u1'], ['l9', 'd6', 'f3', 'b6', 'd5', 'f6', 'b3', 'd4', 'r9']]","['dp', 'rp', 'lp']","[['f1', 'u2', 'l7', 'f4', 'u5', 'b4', 'r7', 'u8', 'b1'], ['l3', 'l6', 'f9', 'l2', 'l5', 'f8', 'l1', 'l4', 'f7'], ['d3', 'f2', 'u3', 'd2', 'f5', 'u6', 'd1', 'r8', 'u9'], ['r3', 'r6', 'b9', 'r2', 'r5', 'b8', 'r1', 'r4', 'b7'], ['d7', 'b2', 'u7', 'd8', 'b5', 'u4', 'd9', 'l8', 'u1'], ['l9', 'd6', 'f3', 'b6', 'd5', 'f6', 'b3', 'd4', 'r9']]"
1856,"[['u1', 'u2', 'l7', 'u4', 'u5', 'b4', 'r3', 'r2', 'r1'], ['l1', 'l2', 'b1', 'l4', 'l5', 'u8', 'f7', 'f8', 'u7'], ['u3', 'u6', 'u9', 'f2', 'f5', 'r8', 'f1', 'f4', 'r7'], ['f3', 'r6', 'b9', 'd6', 'r5', 'b8', 'd3', 'r4', 'b7'], ['d7', 'b2', 'b3', 'd8', 'b5', 'b6', 'd9', 'l8', 'l9'], ['l3', 'l6', 'f9', 'd2', 'd5', 'f6', 'd1', 'd4', 'r9']]","['dp', 'rp', 'fp']","[['u1', 'u2', 'l7', 'u4', 'u5', 'b4', 'r3', 'r2', 'r1'], ['l1', 'l2', 'b1', 'l4', 'l5', 'u8', 'f7', 'f8', 'u7'], ['u3', 'u6', 'u9', 'f2', 'f5', 'r8', 'f1', 'f4', 'r7'], ['f3', 'r6', 'b9', 'd6', 'r5', 'b8', 'd3', 'r4', 'b7'], ['d7', 'b2', 'b3', 'd8', 'b5', 'b6', 'd9', 'l8', 'l9'], ['l3', 'l6', 'f9', 'd2', 'd5', 'f6', 'd1', 'd4', 'r9']]"
1857,"[['u1', 'u2', 'd9', 'u4', 'u5', 'd8', 'u7', 'u8', 'd7'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'f7', 'f8', 'f9'], ['f1', 'f2', 'l7', 'f4', 'f5', 'b4', 'r7', 'r8', 'b1'], ['b9', 'b8', 'b7', 'r6', 'r5', 'r4', 'r3', 'r2', 'r1'], ['r9', 'b2', 'b3', 'f6', 'b5', 'b6', 'f3', 'l8', 'l9'], ['d3', 'd6', 'u3', 'd2', 'd5', 'u6', 'd1', 'd4', 'u9']]","['dp', 'rp', 'rp']","[['u1', 'u2', 'd9', 'u4', 'u5', 'd8', 'u7', 'u8', 'd7'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'f7', 'f8', 'f9'], ['f1', 'f2', 'l7', 'f4', 'f5', 'b4', 'r7', 'r8', 'b1'], ['b9', 'b8', 'b7', 'r6', 'r5', 'r4', 'r3', 'r2', 'r1'], ['r9', 'b2', 'b3', 'f6', 'b5', 'b6', 'f3', 'l8', 'l9'], ['d3', 'd6', 'u3', 'd2', 'd5', 'u6', 'd1', 'd4', 'u9']]"
1858,"[['f7', 'l4', 'l1', 'u4', 'u5', 'b4', 'u7', 'u8', 'b1'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'r9', 'f8', 'f9'], ['f1', 'f2', 'u3', 'f4', 'f5', 'u6', 'r7', 'r8', 'u9'], ['r3', 'r6', 'u1', 'r2', 'r5', 'u2', 'r1', 'r4', 'l7'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'd7', 'd8', 'd9'], ['d3', 'd6', 'f3', 'd2', 'd5', 'f6', 'b7', 'b8', 'b9']]","['dp', 'rp', 'bp']","[['f7', 'l4', 'l1', 'u4', 'u5', 'b4', 'u7', 'u8', 'b1'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'r9', 'f8', 'f9'], ['f1', 'f2', 'u3', 'f4', 'f5', 'u6', 'r7', 'r8', 'u9'], ['r3', 'r6', 'u1', 'r2', 'r5', 'u2', 'r1', 'r4', 'l7'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'd7', 'd8', 'd9'], ['d3', 'd6', 'f3', 'd2', 'd5', 'f6', 'b7', 'b8', 'b9']]"
1859,"[['u1', 'u2', 'l7', 'u4', 'u5', 'b4', 'u7', 'u8', 'b1'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'r7', 'r8', 'u9'], ['f1', 'f2', 'u3', 'f4', 'f5', 'u6', 'r1', 'r4', 'b7'], ['r3', 'r6', 'b9', 'r2', 'r5', 'b8', 'd9', 'l8', 'l9'], ['d7', 'b2', 'b3', 'd8', 'b5', 'b6', 'f7', 'f8', 'f9'], ['f3', 'f6', 'r9', 'd6', 'd5', 'd4', 'd3', 'd2', 'd1']]","['dp', 'rp', 'dp']","[['u1', 'u2', 'l7', 'u4', 'u5', 'b4', 'u7', 'u8', 'b1'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'r7', 'r8', 'u9'], ['f1', 'f2', 'u3', 'f4', 'f5', 'u6', 'r1', 'r4', 'b7'], ['r3', 'r6', 'b9', 'r2', 'r5', 'b8', 'd9', 'l8', 'l9'], ['d7', 'b2', 'b3', 'd8', 'b5', 'b6', 'f7', 'f8', 'f9'], ['f3', 'f6', 'r9', 'd6', 'd5', 'd4', 'd3', 'd2', 'd1']]"
1860,"[['u7', 'u4', 'f7', 'u8', 'u5', 'l4', 'u9', 'u6', 'l1'], ['f1', 'f2', 'f3', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['r1', 'r2', 'u1', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['b3', 'b6', 'l9', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['d1', 'l2', 'l3', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]","['dp', 'bp', 'u']","[['u7', 'u4', 'f7', 'u8', 'u5', 'l4', 'u9', 'u6', 'l1'], ['f1', 'f2', 'f3', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['r1', 'r2', 'u1', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['b3', 'b6', 'l9', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['d1', 'l2', 'l3', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]"
1861,"[['l7', 'l4', 'l1', 'l8', 'u5', 'u6', 'l9', 'u8', 'u9'], ['d7', 'd4', 'd1', 'f8', 'l5', 'l2', 'f9', 'l6', 'l3'], ['f7', 'f2', 'f3', 'u4', 'f5', 'f6', 'u7', 'r8', 'r9'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['b3', 'b6', 'b9', 'b2', 'b5', 'd2', 'b1', 'b4', 'd3'], ['f1', 'd6', 'd9', 'f4', 'd5', 'd8', 'r7', 'r6', 'r3']]","['dp', 'bp', 'l']","[['l7', 'l4', 'l1', 'l8', 'u5', 'u6', 'l9', 'u8', 'u9'], ['d7', 'd4', 'd1', 'f8', 'l5', 'l2', 'f9', 'l6', 'l3'], ['f7', 'f2', 'f3', 'u4', 'f5', 'f6', 'u7', 'r8', 'r9'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['b3', 'b6', 'b9', 'b2', 'b5', 'd2', 'b1', 'b4', 'd3'], ['f1', 'd6', 'd9', 'f4', 'd5', 'd8', 'r7', 'r6', 'r3']]"
1862,"[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'f9', 'l6', 'l3'], ['d1', 'l2', 'd3', 'd4', 'l5', 'd6', 'd7', 'f8', 'd9'], ['r7', 'f4', 'f1', 'r8', 'f5', 'f2', 'r9', 'f6', 'f3'], ['u7', 'r2', 'u1', 'u8', 'r5', 'u2', 'u9', 'b8', 'u3'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['b7', 'r4', 'r1', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]","['dp', 'bp', 'f']","[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'f9', 'l6', 'l3'], ['d1', 'l2', 'd3', 'd4', 'l5', 'd6', 'd7', 'f8', 'd9'], ['r7', 'f4', 'f1', 'r8', 'f5', 'f2', 'r9', 'f6', 'f3'], ['u7', 'r2', 'u1', 'u8', 'r5', 'u2', 'u9', 'b8', 'u3'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['b7', 'r4', 'r1', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]"
1863,"[['f7', 'l4', 'f3', 'u4', 'u5', 'f6', 'u7', 'u8', 'r9'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['f1', 'f2', 'd9', 'f4', 'f5', 'd8', 'r7', 'r8', 'r3'], ['b7', 'r4', 'r1', 'b8', 'r5', 'r2', 'u3', 'u2', 'u1'], ['u9', 'b6', 'l9', 'u6', 'b5', 'l8', 'l1', 'b4', 'l7'], ['d3', 'd6', 'b1', 'd2', 'd5', 'b2', 'b9', 'r6', 'b3']]","['dp', 'bp', 'r']","[['f7', 'l4', 'f3', 'u4', 'u5', 'f6', 'u7', 'u8', 'r9'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['f1', 'f2', 'd9', 'f4', 'f5', 'd8', 'r7', 'r8', 'r3'], ['b7', 'r4', 'r1', 'b8', 'r5', 'r2', 'u3', 'u2', 'u1'], ['u9', 'b6', 'l9', 'u6', 'b5', 'l8', 'l1', 'b4', 'l7'], ['d3', 'd6', 'b1', 'd2', 'd5', 'b2', 'b9', 'r6', 'b3']]"
1864,"[['u1', 'u2', 'u3', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'f7', 'f8', 'f9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['r1', 'r2', 'r3', 'r4', 'r5', 'r6', 'b7', 'b8', 'b9'], ['b1', 'b2', 'b3', 'b4', 'b5', 'b6', 'l7', 'l8', 'l9'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'd1', 'd4', 'd7']]","['dp', 'bp', 'b']","[['u1', 'u2', 'u3', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'f7', 'f8', 'f9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['r1', 'r2', 'r3', 'r4', 'r5', 'r6', 'b7', 'b8', 'b9'], ['b1', 'b2', 'b3', 'b4', 'b5', 'b6', 'l7', 'l8', 'l9'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'd1', 'd4', 'd7']]"
1865,"[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'b1', 'b4', 'l7'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'd7', 'f8', 'f9'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'r7', 'r8', 'r9'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'b7', 'b8', 'u3'], ['b9', 'd2', 'd3', 'r6', 'd5', 'd6', 'r3', 'd8', 'd9']]","['dp', 'bp', 'd']","[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'b1', 'b4', 'l7'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'd7', 'f8', 'f9'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'r7', 'r8', 'r9'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'b7', 'b8', 'u3'], ['b9', 'd2', 'd3', 'r6', 'd5', 'd6', 'r3', 'd8', 'd9']]"
1866,"[['l1', 'u6', 'u9', 'l4', 'u5', 'u8', 'f7', 'u4', 'u7'], ['b3', 'b6', 'l9', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['d1', 'l2', 'l3', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['f1', 'f2', 'f3', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['r1', 'r2', 'u1', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]","['dp', 'bp', 'up']","[['l1', 'u6', 'u9', 'l4', 'u5', 'u8', 'f7', 'u4', 'u7'], ['b3', 'b6', 'l9', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['d1', 'l2', 'l3', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['f1', 'f2', 'f3', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['r1', 'r2', 'u1', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]"
1867,"[['f1', 'l4', 'l1', 'f4', 'u5', 'u6', 'r7', 'u8', 'u9'], ['l3', 'l6', 'f9', 'l2', 'l5', 'f8', 'd1', 'd4', 'd7'], ['d3', 'f2', 'f3', 'd2', 'f5', 'f6', 'b9', 'r8', 'r9'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['b3', 'b6', 'u7', 'b2', 'b5', 'u4', 'b1', 'b4', 'f7'], ['l7', 'd6', 'd9', 'l8', 'd5', 'd8', 'l9', 'r6', 'r3']]","['dp', 'bp', 'lp']","[['f1', 'l4', 'l1', 'f4', 'u5', 'u6', 'r7', 'u8', 'u9'], ['l3', 'l6', 'f9', 'l2', 'l5', 'f8', 'd1', 'd4', 'd7'], ['d3', 'f2', 'f3', 'd2', 'f5', 'f6', 'b9', 'r8', 'r9'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'b7', 'b8', 'u3'], ['b3', 'b6', 'u7', 'b2', 'b5', 'u4', 'b1', 'b4', 'f7'], ['l7', 'd6', 'd9', 'l8', 'd5', 'd8', 'l9', 'r6', 'r3']]"
1868,"[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'r1', 'r4', 'b7'], ['d1', 'l2', 'u9', 'd4', 'l5', 'u8', 'd7', 'f8', 'u7'], ['f3', 'f6', 'r9', 'f2', 'f5', 'r8', 'f1', 'f4', 'r7'], ['d9', 'r2', 'u1', 'd6', 'r5', 'u2', 'd3', 'b8', 'u3'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['l3', 'l6', 'f9', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]","['dp', 'bp', 'fp']","[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'r1', 'r4', 'b7'], ['d1', 'l2', 'u9', 'd4', 'l5', 'u8', 'd7', 'f8', 'u7'], ['f3', 'f6', 'r9', 'f2', 'f5', 'r8', 'f1', 'f4', 'r7'], ['d9', 'r2', 'u1', 'd6', 'r5', 'u2', 'd3', 'b8', 'u3'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'b1', 'b4', 'l7'], ['l3', 'l6', 'f9', 'd2', 'd5', 'd8', 'b9', 'r6', 'r3']]"
1869,"[['f7', 'l4', 'b1', 'u4', 'u5', 'b2', 'u7', 'u8', 'b3'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['f1', 'f2', 'l1', 'f4', 'f5', 'u6', 'r7', 'r8', 'u9'], ['u1', 'u2', 'u3', 'r2', 'r5', 'b8', 'r1', 'r4', 'b7'], ['r3', 'b6', 'l9', 'd8', 'b5', 'l8', 'd9', 'b4', 'l7'], ['d3', 'd6', 'f3', 'd2', 'd5', 'f6', 'b9', 'r6', 'r9']]","['dp', 'bp', 'rp']","[['f7', 'l4', 'b1', 'u4', 'u5', 'b2', 'u7', 'u8', 'b3'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'd7', 'f8', 'f9'], ['f1', 'f2', 'l1', 'f4', 'f5', 'u6', 'r7', 'r8', 'u9'], ['u1', 'u2', 'u3', 'r2', 'r5', 'b8', 'r1', 'r4', 'b7'], ['r3', 'b6', 'l9', 'd8', 'b5', 'l8', 'd9', 'b4', 'l7'], ['d3', 'd6', 'f3', 'd2', 'd5', 'f6', 'b9', 'r6', 'r9']]"
1870,"[['d7', 'd4', 'd1', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['b9', 'l2', 'l3', 'r6', 'l5', 'l6', 'r3', 'f8', 'f9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['r1', 'r2', 'f7', 'r4', 'r5', 'l4', 'b7', 'b8', 'l1'], ['l9', 'l8', 'l7', 'b6', 'b5', 'b4', 'b3', 'b2', 'b1'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'u3', 'u2', 'u1']]","['dp', 'bp', 'bp']","[['d7', 'd4', 'd1', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['b9', 'l2', 'l3', 'r6', 'l5', 'l6', 'r3', 'f8', 'f9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'r7', 'r8', 'r9'], ['r1', 'r2', 'f7', 'r4', 'r5', 'l4', 'b7', 'b8', 'l1'], ['l9', 'l8', 'l7', 'b6', 'b5', 'b4', 'b3', 'b2', 'b1'], ['d3', 'd6', 'd9', 'd2', 'd5', 'd8', 'u3', 'u2', 'u1']]"
1871,"[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'r7', 'r8', 'r9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'b7', 'b8', 'u3'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'b1', 'b4', 'l7'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'd7', 'f8', 'f9'], ['d9', 'd8', 'r3', 'd6', 'd5', 'r6', 'd3', 'd2', 'b9']]","['dp', 'bp', 'dp']","[['f7', 'l4', 'l1', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['d1', 'l2', 'l3', 'd4', 'l5', 'l6', 'r7', 'r8', 'r9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'b7', 'b8', 'u3'], ['r1', 'r2', 'u1', 'r4', 'r5', 'u2', 'b1', 'b4', 'l7'], ['b3', 'b6', 'l9', 'b2', 'b5', 'l8', 'd7', 'f8', 'f9'], ['d9', 'd8', 'r3', 'd6', 'd5', 'r6', 'd3', 'd2', 'b9']]"
1872,"[['u7', 'u4', 'u1', 'u8', 'u5', 'u2', 'u9', 'u6', 'u3'], ['f1', 'f2', 'f3', 'l4', 'l5', 'l6', 'r7', 'r8', 'r9'], ['r1', 'r2', 'r3', 'f4', 'f5', 'f6', 'b7', 'b8', 'b9'], ['b1', 'b2', 'b3', 'r4', 'r5', 'r6', 'l7', 'l8', 'l9'], ['l1', 'l2', 'l3', 'b4', 'b5', 'b6', 'f7', 'f8', 'f9'], ['d9', 'd8', 'd7', 'd6', 'd5', 'd4', 'd3', 'd2', 'd1']]","['dp', 'dp', 'u']","[['u7', 'u4', 'u1', 'u8', 'u5', 'u2', 'u9', 'u6', 'u3'], ['f1', 'f2', 'f3', 'l4', 'l5', 'l6', 'r7', 'r8', 'r9'], ['r1', 'r2', 'r3', 'f4', 'f5', 'f6', 'b7', 'b8', 'b9'], ['b1', 'b2', 'b3', 'r4', 'r5', 'r6', 'l7', 'l8', 'l9'], ['l1', 'l2', 'l3', 'b4', 'b5', 'b6', 'f7', 'f8', 'f9'], ['d9', 'd8', 'd7', 'd6', 'd5', 'd4', 'd3', 'd2', 'd1']]"
1873,"[['f9', 'u2', 'u3', 'b6', 'u5', 'u6', 'b3', 'u8', 'u9'], ['r7', 'l4', 'l1', 'r8', 'l5', 'l2', 'r9', 'l6', 'l3'], ['u1', 'f2', 'f3', 'u4', 'f5', 'f6', 'u7', 'b8', 'b9'], ['r1', 'r2', 'r3', 'r4', 'r5', 'r6', 'l7', 'l8', 'l9'], ['b1', 'b2', 'd3', 'b4', 'b5', 'd6', 'f7', 'f8', 'd9'], ['f1', 'd8', 'd7', 'f4', 'd5', 'd4', 'b7', 'd2', 'd1']]","['dp', 'dp', 'l']","[['f9', 'u2', 'u3', 'b6', 'u5', 'u6', 'b3', 'u8', 'u9'], ['r7', 'l4', 'l1', 'r8', 'l5', 'l2', 'r9', 'l6', 'l3'], ['u1', 'f2', 'f3', 'u4', 'f5', 'f6', 'u7', 'b8', 'b9'], ['r1', 'r2', 'r3', 'r4', 'r5', 'r6', 'l7', 'l8', 'l9'], ['b1', 'b2', 'd3', 'b4', 'b5', 'd6', 'f7', 'f8', 'd9'], ['f1', 'd8', 'd7', 'f4', 'd5', 'd4', 'b7', 'd2', 'd1']]"
1874,"[['u1', 'u2', 'u3', 'u4', 'u5', 'u6', 'r9', 'l6', 'l3'], ['l1', 'l2', 'd9', 'l4', 'l5', 'd8', 'r7', 'r8', 'd7'], ['b7', 'f4', 'f1', 'b8', 'f5', 'f2', 'b9', 'f6', 'f3'], ['u7', 'r2', 'r3', 'u8', 'r5', 'r6', 'u9', 'l8', 'l9'], ['b1', 'b2', 'b3', 'b4', 'b5', 'b6', 'f7', 'f8', 'f9'], ['l7', 'r4', 'r1', 'd6', 'd5', 'd4', 'd3', 'd2', 'd1']]","['dp', 'dp', 'f']","[['u1', 'u2', 'u3', 'u4', 'u5', 'u6', 'r9', 'l6', 'l3'], ['l1', 'l2', 'd9', 'l4', 'l5', 'd8', 'r7', 'r8', 'd7'], ['b7', 'f4', 'f1', 'b8', 'f5', 'f2', 'b9', 'f6', 'f3'], ['u7', 'r2', 'r3', 'u8', 'r5', 'r6', 'u9', 'l8', 'l9'], ['b1', 'b2', 'b3', 'b4', 'b5', 'b6', 'f7', 'f8', 'f9'], ['l7', 'r4', 'r1', 'd6', 'd5', 'd4', 'd3', 'd2', 'd1']]"
1875,"[['u1', 'u2', 'f3', 'u4', 'u5', 'f6', 'u7', 'u8', 'b9'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'r7', 'r8', 'r9'], ['f1', 'f2', 'd7', 'f4', 'f5', 'd4', 'b7', 'b8', 'd1'], ['l7', 'r4', 'r1', 'l8', 'r5', 'r2', 'l9', 'r6', 'r3'], ['u9', 'b2', 'b3', 'u6', 'b5', 'b6', 'u3', 'f8', 'f9'], ['d9', 'd8', 'f7', 'd6', 'd5', 'b4', 'd3', 'd2', 'b1']]","['dp', 'dp', 'r']","[['u1', 'u2', 'f3', 'u4', 'u5', 'f6', 'u7', 'u8', 'b9'], ['l1', 'l2', 'l3', 'l4', 'l5', 'l6', 'r7', 'r8', 'r9'], ['f1', 'f2', 'd7', 'f4', 'f5', 'd4', 'b7', 'b8', 'd1'], ['l7', 'r4', 'r1', 'l8', 'r5', 'r2', 'l9', 'r6', 'r3'], ['u9', 'b2', 'b3', 'u6', 'b5', 'b6', 'u3', 'f8', 'f9'], ['d9', 'd8', 'f7', 'd6', 'd5', 'b4', 'd3', 'd2', 'b1']]"
1876,"[['r3', 'r6', 'l9', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['u3', 'l2', 'l3', 'u2', 'l5', 'l6', 'u1', 'r8', 'r9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'b7', 'b8', 'b9'], ['r1', 'r2', 'd1', 'r4', 'r5', 'd2', 'l7', 'l8', 'd3'], ['f7', 'b4', 'b1', 'f8', 'b5', 'b2', 'f9', 'b6', 'b3'], ['d9', 'd8', 'd7', 'd6', 'd5', 'd4', 'l1', 'l4', 'r7']]","['dp', 'dp', 'b']","[['r3', 'r6', 'l9', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9'], ['u3', 'l2', 'l3', 'u2', 'l5', 'l6', 'u1', 'r8', 'r9'], ['f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'b7', 'b8', 'b9'], ['r1', 'r2', 'd1', 'r4', 'r5', 'd2', 'l7', 'l8', 'd3'], ['f7', 'b4', 'b1', 'f8', 'b5', 'b2', 'f9', 'b6', 'b3'], ['d9', 'd8', 'd7', 'd6', 'd5', 'd4', 'l1', 'l4', 'r7']]"
